frame,person_id,x,y,zone
147,10,485,23,Entrance
147,12,781,243,Lobby
147,15,580,56,Entrance
147,16,553,56,Entrance
147,19,377,473,Escalator
147,20,632,394,Escalator
147,28,648,304,Lobby
147,36,936,53,Lobby
147,38,242,360,Entrance
147,32,1065,203,Lobby
147,34,375,371,Escalator
147,33,1216,317,Lobby
147,94,702,387,Exit
147,100,627,136,Entrance
147,149,847,418,Exit
147,44,284,373,Escalator
147,21,65,111,Entrance
147,159,495,479,Escalator
147,182,319,368,Escalator
147,140,118,554,Escalator
147,167,257,50,Entrance
147,135,160,47,Entrance
147,213,790,144,Lobby
147,29,1180,107,Lobby
147,95,846,28,Lobby
147,208,1206,109,Lobby
147,22,1173,174,Lobby
148,3,471,150,Entrance
148,5,729,277,Lobby
148,7,492,96,Entrance
148,10,485,23,Entrance
148,12,781,244,Lobby
148,15,580,56,Entrance
148,16,554,55,Entrance
148,19,378,477,Escalator
148,20,633,394,Escalator
148,28,648,307,Lobby
148,36,936,53,Lobby
148,38,243,360,Entrance
148,32,1064,201,Lobby
148,34,375,372,Escalator
148,33,1217,319,Lobby
148,94,703,382,Exit
148,100,627,137,Entrance
148,149,848,412,Exit
148,44,284,374,Escalator
148,21,65,111,Entrance
148,159,495,477,Escalator
148,182,319,368,Escalator
148,140,119,556,Escalator
148,167,258,49,Entrance
148,135,159,47,Entrance
148,213,790,143,Lobby
148,29,1182,106,Lobby
148,95,846,27,Lobby
148,208,1207,110,Lobby
148,22,1173,174,Lobby
149,3,472,149,Entrance
149,5,728,274,Lobby
149,7,492,94,Entrance
149,10,486,23,Entrance
149,12,782,244,Lobby
149,15,581,55,Entrance
149,16,554,54,Entrance
149,19,379,481,Escalator
149,20,633,394,Escalator
149,28,648,309,Lobby
149,36,937,53,Lobby
149,38,243,360,Entrance
149,32,1064,200,Lobby
149,34,375,372,Escalator
149,33,1218,320,Lobby
149,94,704,378,Exit
149,100,628,138,Entrance
149,149,848,408,Exit
149,44,284,374,Escalator
149,21,65,111,Entrance
149,159,496,476,Escalator
149,182,319,368,Escalator
149,140,120,556,Escalator
149,167,260,48,Entrance
149,135,159,47,Entrance
149,213,791,142,Lobby
149,29,1184,105,Lobby
149,95,845,28,Lobby
149,208,1209,111,Lobby
149,22,1173,174,Lobby
150,3,472,146,Entrance
150,5,728,272,Lobby
150,7,493,94,Entrance
150,10,486,22,Entrance
150,12,783,244,Lobby
150,15,582,55,Entrance
150,16,555,53,Entrance
150,19,380,484,Escalator
150,20,634,395,Escalator
150,28,648,311,Lobby
150,36,935,56,Lobby
150,38,243,360,Entrance
150,32,1063,198,Lobby
150,34,375,371,Escalator
150,33,1218,320,Lobby
150,94,704,375,Exit
150,100,627,138,Entrance
150,149,849,404,Exit
150,44,284,374,Escalator
150,21,65,111,Entrance
150,159,495,475,Escalator
150,140,121,557,Escalator
150,167,262,48,Entrance
150,135,159,47,Entrance
150,213,790,141,Lobby
150,95,845,28,Lobby
150,208,1211,111,Lobby
150,22,1174,173,Lobby
151,3,472,145,Entrance
151,5,728,269,Lobby
151,7,494,93,Entrance
151,10,486,22,Entrance
151,12,783,244,Lobby
151,15,582,54,Entrance
151,16,555,53,Entrance
151,19,382,486,Escalator
151,20,634,395,Escalator
151,28,648,313,Lobby
151,36,935,58,Lobby
151,38,244,360,Entrance
151,32,1063,196,Lobby
151,34,374,372,Escalator
151,33,1219,320,Lobby
151,94,704,374,Exit
151,100,627,139,Entrance
151,149,850,402,Exit
151,44,284,373,Escalator
151,21,65,111,Entrance
151,159,495,474,Escalator
151,140,124,558,Escalator
151,167,264,48,Entrance
151,135,159,47,Entrance
151,213,790,141,Lobby
151,95,844,28,Lobby
151,208,1212,111,Lobby
151,22,1175,180,Lobby
151,29,1184,108,Lobby
152,3,472,144,Entrance
152,5,728,269,Lobby
152,7,494,93,Entrance
152,10,487,21,Entrance
152,12,783,244,Lobby
152,15,583,54,Entrance
152,16,556,53,Entrance
152,19,382,487,Escalator
152,20,634,395,Escalator
152,28,647,314,Lobby
152,36,935,59,Lobby
152,38,244,360,Entrance
152,32,1063,195,Lobby
152,34,374,373,Escalator
152,33,1219,320,Lobby
152,94,704,374,Exit
152,100,627,139,Entrance
152,149,850,401,Exit
152,44,284,373,Escalator
152,21,65,111,Entrance
152,159,495,474,Escalator
152,140,124,558,Escalator
152,167,265,48,Entrance
152,135,159,47,Entrance
152,213,790,140,Lobby
152,95,844,28,Lobby
152,208,1212,111,Lobby
152,22,1175,183,Lobby
152,29,1184,109,Lobby
153,3,471,139,Entrance
153,5,728,262,Lobby
153,7,495,90,Entrance
153,12,784,247,Lobby
153,15,583,53,Entrance
153,16,557,52,Entrance
153,19,383,492,Escalator
153,20,634,400,Escalator
153,28,648,315,Lobby
153,36,935,58,Lobby
153,38,244,359,Entrance
153,32,1064,191,Lobby
153,34,374,378,Escalator
153,33,1219,323,Lobby
153,94,704,372,Exit
153,100,626,142,Entrance
153,149,851,400,Exit
153,44,283,372,Escalator
153,21,65,110,Entrance
153,159,494,471,Escalator
153,167,272,48,Entrance
153,135,158,48,Entrance
153,213,790,137,Lobby
153,95,843,28,Lobby
153,208,1214,111,Lobby
153,22,1176,189,Lobby
153,29,1185,111,Lobby
154,3,471,137,Entrance
154,5,728,259,Lobby
154,7,495,88,Entrance
154,12,785,250,Lobby
154,15,584,52,Entrance
154,16,558,51,Entrance
154,19,383,495,Escalator
154,20,635,404,Escalator
154,28,648,317,Lobby
154,36,935,58,Lobby
154,38,244,359,Entrance
154,32,1063,188,Lobby
154,34,374,383,Escalator
154,33,1220,327,Lobby
154,94,704,371,Exit
154,100,626,144,Entrance
154,149,852,399,Exit
154,44,283,372,Escalator
154,21,65,110,Entrance
154,159,493,469,Escalator
154,140,136,572,Escalator
154,167,277,48,Entrance
154,135,159,48,Entrance
154,213,789,135,Lobby
154,95,841,27,Lobby
154,208,1215,112,Lobby
154,22,1176,192,Lobby
154,29,1185,111,Lobby
154,238,956,51,Lobby
154,182,320,368,Escalator
155,3,471,135,Entrance
155,5,728,258,Lobby
155,7,496,88,Entrance
155,12,785,253,Lobby
155,15,584,51,Entrance
155,16,558,50,Entrance
155,19,383,497,Escalator
155,20,634,407,Escalator
155,28,647,319,Lobby
155,36,935,58,Lobby
155,38,243,358,Entrance
155,32,1062,187,Lobby
155,34,374,386,Escalator
155,33,1220,331,Lobby
155,94,704,370,Exit
155,100,625,145,Entrance
155,149,853,397,Exit
155,44,282,372,Escalator
155,21,65,110,Entrance
155,159,492,466,Escalator
155,167,280,47,Entrance
155,135,159,49,Entrance
155,213,790,133,Lobby
155,95,839,27,Lobby
155,208,1216,111,Lobby
155,22,1177,193,Lobby
155,29,1185,112,Lobby
155,182,320,367,Escalator
156,3,471,133,Entrance
156,5,728,257,Lobby
156,7,495,87,Entrance
156,12,786,255,Lobby
156,15,585,50,Entrance
156,16,558,50,Entrance
156,19,383,497,Escalator
156,20,634,410,Escalator
156,28,647,321,Lobby
156,36,935,57,Lobby
156,38,243,357,Entrance
156,32,1061,186,Lobby
156,34,374,390,Escalator
156,33,1221,334,Lobby
156,94,703,368,Exit
156,100,625,147,Entrance
156,149,853,395,Exit
156,44,282,372,Escalator
156,21,65,110,Entrance
156,159,492,462,Escalator
156,140,141,578,Escalator
156,167,280,48,Entrance
156,135,158,50,Entrance
156,213,789,131,Lobby
156,95,839,26,Lobby
156,208,1217,111,Lobby
156,22,1177,193,Lobby
156,29,1186,113,Lobby
156,182,320,367,Escalator
157,3,471,131,Entrance
157,5,728,256,Lobby
157,7,494,85,Entrance
157,12,787,258,Lobby
157,15,586,49,Entrance
157,16,559,48,Entrance
157,19,382,497,Escalator
157,20,635,415,Escalator
157,28,646,324,Lobby
157,36,935,58,Lobby
157,38,243,357,Entrance
157,32,1060,185,Lobby
157,34,374,394,Escalator
157,33,1222,338,Lobby
157,94,703,363,Exit
157,100,625,150,Entrance
157,149,854,391,Exit
157,44,282,372,Escalator
157,21,64,110,Entrance
157,159,491,455,Escalator
157,167,283,47,Entrance
157,135,158,51,Entrance
157,213,790,129,Lobby
157,208,1218,111,Lobby
157,22,1178,192,Lobby
157,29,1186,114,Lobby
157,182,320,367,Escalator
158,3,471,130,Entrance
158,5,727,256,Lobby
158,7,493,82,Entrance
158,12,788,259,Lobby
158,15,586,48,Entrance
158,16,558,48,Entrance
158,19,382,496,Escalator
158,20,634,418,Escalator
158,28,645,325,Lobby
158,36,934,58,Lobby
158,38,243,357,Entrance
158,32,1060,185,Lobby
158,34,373,397,Escalator
158,33,1223,342,Lobby
158,94,703,360,Lobby
158,100,625,151,Entrance
158,149,855,386,Exit
158,44,281,373,Escalator
158,21,64,110,Entrance
158,159,492,449,Escalator
158,167,283,47,Entrance
158,135,158,52,Entrance
158,213,790,128,Lobby
158,208,1220,112,Lobby
158,22,1177,192,Lobby
158,29,1187,115,Lobby
158,182,320,366,Escalator
159,3,471,129,Entrance
159,5,727,256,Lobby
159,7,492,80,Entrance
159,12,789,261,Lobby
159,15,586,47,Entrance
159,16,558,47,Entrance
159,19,382,499,Escalator
159,20,634,420,Escalator
159,28,645,326,Lobby
159,36,934,59,Lobby
159,38,243,357,Entrance
159,32,1059,184,Lobby
159,34,373,398,Escalator
159,33,1223,346,Lobby
159,94,703,356,Lobby
159,100,625,151,Entrance
159,149,856,381,Exit
159,44,281,373,Escalator
159,21,64,110,Entrance
159,159,492,444,Escalator
159,167,285,46,Entrance
159,135,158,53,Entrance
159,213,791,127,Lobby
159,208,1219,113,Lobby
159,22,1177,189,Lobby
159,29,1187,114,Lobby
159,182,320,366,Escalator
160,3,471,129,Entrance
160,5,728,255,Lobby
160,7,492,79,Entrance
160,12,790,262,Lobby
160,15,587,46,Entrance
160,16,559,47,Entrance
160,19,381,502,Escalator
160,20,633,422,Escalator
160,28,645,327,Lobby
160,36,934,59,Lobby
160,38,244,357,Entrance
160,32,1059,183,Lobby
160,34,372,399,Escalator
160,33,1222,348,Lobby
160,94,702,353,Lobby
160,100,624,152,Entrance
160,149,856,376,Exit
160,44,281,373,Escalator
160,21,64,110,Entrance
160,159,492,440,Escalator
160,167,287,46,Entrance
160,135,158,54,Entrance
160,213,791,127,Lobby
160,208,1219,115,Lobby
160,22,1177,190,Lobby
160,29,1188,114,Lobby
160,182,320,366,Escalator
161,3,471,128,Entrance
161,5,728,253,Lobby
161,7,492,79,Entrance
161,12,790,262,Lobby
161,15,587,45,Entrance
161,16,559,47,Entrance
161,19,380,505,Escalator
161,20,633,423,Escalator
161,28,645,327,Lobby
161,36,934,59,Lobby
161,38,244,358,Entrance
161,32,1058,181,Lobby
161,34,372,399,Escalator
161,33,1223,349,Lobby
161,94,703,350,Lobby
161,100,624,152,Entrance
161,149,856,373,Exit
161,44,281,373,Escalator
161,21,63,110,Entrance
161,159,493,438,Escalator
161,167,288,46,Entrance
161,135,158,55,Entrance
161,213,792,126,Lobby
161,208,1219,117,Lobby
161,22,1178,190,Lobby
161,29,1189,116,Lobby
161,182,320,366,Escalator
161,246,9,426,Escalator
162,3,470,127,Entrance
162,5,729,249,Lobby
162,7,492,79,Entrance
162,12,791,263,Lobby
162,15,588,45,Entrance
162,16,559,46,Entrance
162,19,379,513,Escalator
162,20,633,425,Escalator
162,28,645,329,Lobby
162,36,934,59,Lobby
162,38,244,358,Entrance
162,32,1057,179,Lobby
162,34,371,399,Escalator
162,33,1224,350,Lobby
162,94,703,346,Lobby
162,100,625,152,Entrance
162,149,856,368,Exit
162,44,281,373,Escalator
162,21,63,110,Entrance
162,159,493,435,Escalator
162,140,144,593,Escalator
162,167,290,45,Entrance
162,135,158,56,Entrance
162,213,793,126,Lobby
162,208,1220,119,Lobby
162,22,1178,191,Lobby
162,29,1191,117,Lobby
162,182,319,366,Escalator
162,246,11,432,Escalator
163,3,470,126,Entrance
163,5,730,248,Lobby
163,7,492,78,Entrance
163,12,791,263,Lobby
163,15,588,45,Entrance
163,16,559,46,Entrance
163,19,379,515,Escalator
163,20,633,425,Escalator
163,28,645,330,Lobby
163,36,934,59,Lobby
163,38,244,358,Entrance
163,32,1057,179,Lobby
163,34,370,399,Escalator
163,33,1224,350,Lobby
163,94,704,345,Lobby
163,100,625,152,Entrance
163,149,856,367,Exit
163,44,280,373,Escalator
163,21,63,110,Entrance
163,159,493,435,Escalator
163,140,145,593,Escalator
163,167,291,45,Entrance
163,135,159,56,Entrance
163,213,793,126,Lobby
163,208,1220,119,Lobby
163,22,1178,192,Lobby
163,29,1192,118,Lobby
163,182,319,366,Escalator
163,246,12,434,Escalator
163,249,644,347,Lobby
164,3,470,124,Entrance
164,5,730,244,Lobby
164,7,492,78,Entrance
164,12,791,266,Lobby
164,15,588,44,Entrance
164,16,559,46,Entrance
164,19,379,520,Escalator
164,20,634,425,Escalator
164,28,644,332,Lobby
164,36,935,59,Lobby
164,38,244,357,Entrance
164,32,1056,176,Lobby
164,34,371,400,Escalator
164,33,1225,351,Lobby
164,94,704,344,Lobby
164,100,626,154,Entrance
164,149,856,366,Exit
164,44,280,373,Escalator
164,21,63,110,Entrance
164,159,493,433,Escalator
164,140,147,595,Escalator
164,167,293,45,Entrance
164,135,159,56,Entrance
164,213,795,125,Lobby
164,208,1222,121,Lobby
164,22,1179,196,Lobby
164,29,1194,120,Lobby
164,182,319,366,Escalator
164,246,14,437,Escalator
165,3,470,122,Entrance
165,5,729,241,Lobby
165,7,492,77,Entrance
165,12,791,270,Lobby
165,15,589,44,Entrance
165,16,559,46,Entrance
165,19,378,523,Escalator
165,20,635,427,Escalator
165,28,644,334,Lobby
165,36,935,59,Lobby
165,38,243,357,Entrance
165,32,1056,173,Lobby
165,34,371,401,Escalator
165,33,1226,352,Lobby
165,94,704,344,Lobby
165,100,626,156,Entrance
165,149,857,366,Exit
165,44,279,373,Escalator
165,21,63,110,Entrance
165,159,493,432,Escalator
165,140,149,599,Escalator
165,167,295,45,Entrance
165,135,159,56,Entrance
165,213,795,123,Lobby
165,208,1223,122,Lobby
165,22,1179,199,Lobby
165,29,1195,121,Lobby
165,182,319,367,Escalator
165,246,14,439,Escalator
166,3,470,120,Entrance
166,5,730,239,Lobby
166,7,492,76,Entrance
166,12,792,273,Lobby
166,15,589,44,Entrance
166,16,559,46,Entrance
166,19,378,525,Escalator
166,20,636,431,Escalator
166,28,645,336,Lobby
166,36,935,59,Lobby
166,38,243,357,Entrance
166,32,1056,171,Lobby
166,34,370,403,Escalator
166,33,1228,353,Lobby
166,94,704,344,Lobby
166,100,626,158,Entrance
166,149,857,365,Exit
166,44,279,373,Escalator
166,21,63,111,Entrance
166,159,493,432,Escalator
166,140,151,604,Escalator
166,167,297,46,Entrance
166,135,159,56,Entrance
166,213,796,121,Lobby
166,208,1224,123,Lobby
166,22,1179,201,Lobby
166,29,1196,121,Lobby
166,182,319,367,Escalator
166,246,15,441,Escalator
167,3,469,118,Entrance
167,5,730,236,Lobby
167,7,492,75,Entrance
167,12,792,278,Lobby
167,15,589,44,Entrance
167,16,559,46,Entrance
167,19,377,528,Escalator
167,20,637,437,Escalator
167,28,645,340,Lobby
167,36,935,59,Lobby
167,38,243,357,Entrance
167,32,1056,169,Lobby
167,34,369,409,Escalator
167,33,1230,359,Lobby
167,94,705,341,Lobby
167,100,626,162,Entrance
167,149,856,363,Exit
167,44,280,374,Escalator
167,21,63,111,Entrance
167,159,494,430,Escalator
167,140,153,613,Escalator
167,167,304,46,Entrance
167,135,159,57,Entrance
167,213,796,118,Lobby
167,208,1226,123,Lobby
167,22,1180,205,Lobby
167,29,1197,121,Lobby
167,182,320,367,Escalator
167,246,17,439,Escalator
167,95,830,25,Lobby
168,3,469,116,Entrance
168,5,730,235,Lobby
168,7,492,73,Entrance
168,12,792,280,Lobby
168,15,589,44,Entrance
168,16,559,46,Entrance
168,19,377,529,Escalator
168,20,638,441,Escalator
168,28,645,342,Lobby
168,36,935,59,Lobby
168,38,243,357,Entrance
168,32,1055,168,Lobby
168,34,368,414,Escalator
168,33,1230,364,Exit
168,94,705,340,Lobby
168,100,625,164,Entrance
168,149,856,361,Exit
168,44,281,374,Escalator
168,21,63,111,Entrance
168,159,494,428,Escalator
168,140,155,619,Escalator
168,167,307,47,Entrance
168,135,159,58,Entrance
168,213,796,117,Lobby
168,208,1228,123,Lobby
168,22,1181,207,Lobby
168,29,1198,122,Lobby
168,182,320,367,Escalator
168,246,17,437,Escalator
169,3,469,116,Entrance
169,5,729,235,Lobby
169,7,492,72,Entrance
169,12,792,282,Lobby
169,15,589,44,Entrance
169,16,559,46,Entrance
169,19,377,529,Escalator
169,20,638,445,Escalator
169,28,645,342,Lobby
169,36,934,59,Lobby
169,38,243,358,Entrance
169,32,1055,168,Lobby
169,34,367,418,Escalator
169,33,1231,368,Exit
169,94,705,338,Lobby
169,100,625,166,Entrance
169,149,855,358,Lobby
169,44,281,374,Escalator
169,21,63,111,Entrance
169,159,495,424,Escalator
169,140,154,623,Escalator
169,167,310,48,Entrance
169,135,159,59,Entrance
169,213,795,116,Lobby
169,208,1229,123,Lobby
169,22,1181,208,Lobby
169,29,1197,122,Lobby
169,182,320,367,Escalator
169,246,17,437,Escalator
170,3,469,115,Entrance
170,5,729,235,Lobby
170,7,492,71,Entrance
170,12,792,284,Lobby
170,15,589,44,Entrance
170,16,559,46,Entrance
170,19,377,530,Escalator
170,20,639,450,Escalator
170,28,645,346,Lobby
170,36,934,59,Lobby
170,38,243,358,Entrance
170,32,1054,167,Lobby
170,34,367,421,Escalator
170,33,1231,369,Exit
170,94,705,336,Lobby
170,100,624,167,Entrance
170,149,855,355,Lobby
170,44,282,374,Escalator
170,21,63,112,Entrance
170,159,496,421,Escalator
170,140,155,627,Escalator
170,167,311,48,Entrance
170,135,159,60,Entrance
170,213,795,115,Lobby
170,208,1230,124,Lobby
170,22,1181,208,Lobby
170,29,1197,122,Lobby
170,182,320,367,Escalator
170,246,18,438,Escalator
171,3,468,115,Entrance
171,5,728,235,Lobby
171,7,492,71,Entrance
171,12,793,284,Lobby
171,15,589,44,Entrance
171,16,559,45,Entrance
171,19,378,531,Escalator
171,20,639,453,Escalator
171,28,645,348,Lobby
171,36,934,59,Lobby
171,38,243,358,Entrance
171,32,1054,167,Lobby
171,34,367,424,Escalator
171,33,1232,373,Exit
171,94,706,333,Lobby
171,100,623,168,Entrance
171,149,855,351,Lobby
171,44,282,373,Escalator
171,21,63,112,Entrance
171,159,496,418,Escalator
171,140,155,631,Escalator
171,167,312,47,Entrance
171,135,159,60,Entrance
171,213,794,115,Lobby
171,208,1229,124,Lobby
171,22,1182,208,Lobby
171,29,1197,123,Lobby
171,182,320,366,Escalator
171,246,18,439,Escalator
172,3,468,114,Entrance
172,5,728,234,Lobby
172,7,492,69,Entrance
172,12,794,285,Lobby
172,15,589,43,Entrance
172,16,559,44,Entrance
172,19,379,536,Escalator
172,20,640,455,Escalator
172,28,645,350,Lobby
172,36,934,59,Lobby
172,38,243,358,Entrance
172,32,1053,166,Lobby
172,34,367,427,Escalator
172,33,1233,379,Exit
172,94,707,327,Lobby
172,100,622,169,Entrance
172,149,855,344,Lobby
172,44,282,373,Escalator
172,21,63,113,Entrance
172,159,496,410,Escalator
172,140,156,635,Escalator
172,167,313,47,Entrance
172,135,158,62,Entrance
172,213,794,115,Lobby
172,208,1230,124,Lobby
172,22,1183,209,Lobby
172,29,1197,124,Lobby
172,182,320,367,Escalator
172,246,19,444,Escalator
173,3,468,113,Entrance
173,5,727,233,Lobby
173,7,492,67,Entrance
173,12,795,285,Lobby
173,15,589,43,Entrance
173,16,559,44,Entrance
173,19,379,541,Escalator
173,20,641,456,Exit
173,28,645,352,Lobby
173,36,934,59,Lobby
173,38,242,358,Entrance
173,32,1052,166,Lobby
173,34,366,428,Escalator
173,33,1233,382,Exit
173,94,707,323,Lobby
173,100,622,170,Entrance
173,149,854,339,Lobby
173,44,282,373,Escalator
173,21,62,112,Entrance
173,159,496,406,Escalator
173,140,156,637,Escalator
173,167,315,46,Entrance
173,135,158,63,Entrance
173,213,794,114,Lobby
173,208,1231,124,Lobby
173,22,1185,210,Lobby
173,29,1196,124,Lobby
173,246,20,447,Escalator
174,3,468,112,Entrance
174,5,727,232,Lobby
174,7,492,67,Entrance
174,12,795,287,Lobby
174,15,589,43,Entrance
174,16,559,43,Entrance
174,19,379,545,Escalator
174,20,642,457,Exit
174,28,646,355,Lobby
174,36,933,59,Lobby
174,38,242,358,Entrance
174,32,1052,164,Lobby
174,34,366,428,Escalator
174,33,1233,384,Exit
174,94,707,321,Lobby
174,100,621,170,Entrance
174,149,854,337,Lobby
174,44,283,374,Escalator
174,21,62,113,Entrance
174,159,495,403,Escalator
174,140,157,639,Escalator
174,167,315,46,Entrance
174,135,158,64,Entrance
174,213,794,114,Lobby
174,208,1231,125,Lobby
174,22,1185,210,Lobby
174,29,1197,126,Lobby
174,246,20,453,Escalator
175,3,468,112,Entrance
175,5,726,231,Lobby
175,7,493,66,Entrance
175,12,795,287,Lobby
175,15,589,43,Entrance
175,16,559,43,Entrance
175,19,379,547,Escalator
175,20,642,457,Exit
175,28,646,356,Lobby
175,36,933,59,Lobby
175,38,242,358,Entrance
175,32,1052,164,Lobby
175,34,365,428,Escalator
175,33,1233,385,Exit
175,94,707,320,Lobby
175,100,621,170,Entrance
175,149,855,336,Lobby
175,44,283,374,Escalator
175,21,62,113,Entrance
175,159,495,402,Escalator
175,140,157,640,Escalator
175,167,316,45,Entrance
175,135,157,65,Entrance
175,213,794,114,Lobby
175,208,1231,126,Lobby
175,22,1186,210,Lobby
175,29,1197,126,Lobby
175,246,21,455,Escalator
176,3,468,110,Entrance
176,5,726,228,Lobby
176,7,493,65,Entrance
176,12,795,293,Lobby
176,15,589,42,Entrance
176,16,559,41,Entrance
176,19,380,552,Escalator
176,20,643,458,Exit
176,28,646,359,Lobby
176,36,933,59,Lobby
176,38,242,358,Entrance
176,32,1052,162,Lobby
176,34,365,429,Escalator
176,33,1235,387,Exit
176,94,706,319,Lobby
176,100,621,171,Entrance
176,149,854,335,Lobby
176,44,283,375,Escalator
176,21,62,114,Entrance
176,159,494,399,Escalator
176,140,158,641,Escalator
176,167,318,45,Entrance
176,135,157,67,Entrance
176,213,795,113,Lobby
176,208,1232,128,Lobby
176,22,1185,212,Lobby
176,29,1198,127,Lobby
176,246,22,458,Escalator
177,3,469,106,Entrance
177,5,725,223,Lobby
177,7,494,62,Entrance
177,12,795,297,Lobby
177,15,589,41,Entrance
177,16,559,41,Entrance
177,19,381,557,Escalator
177,20,643,459,Exit
177,28,649,363,Exit
177,36,933,59,Lobby
177,38,242,358,Entrance
177,32,1051,159,Lobby
177,34,365,430,Escalator
177,33,1238,389,Exit
177,94,706,319,Lobby
177,100,619,173,Entrance
177,149,855,334,Lobby
177,44,282,374,Escalator
177,21,62,114,Entrance
177,159,492,398,Escalator
177,140,159,643,Escalator
177,167,321,45,Entrance
177,135,156,68,Entrance
177,213,795,111,Lobby
177,208,1233,129,Lobby
177,22,1186,215,Lobby
177,29,1199,129,Lobby
177,246,24,462,Escalator
178,3,470,103,Entrance
178,5,725,220,Lobby
178,7,494,61,Entrance
178,12,796,301,Lobby
178,15,589,40,Entrance
178,16,560,40,Entrance
178,19,382,560,Escalator
178,20,643,462,Exit
178,28,649,368,Exit
178,36,933,59,Lobby
178,38,241,356,Entrance
178,32,1051,157,Lobby
178,34,365,431,Escalator
178,33,1240,389,Exit
178,94,705,318,Lobby
178,100,619,175,Entrance
178,149,855,332,Lobby
178,44,281,374,Escalator
178,21,62,114,Entrance
178,159,491,398,Escalator
178,140,160,645,Escalator
178,167,324,45,Entrance
178,135,156,68,Entrance
178,213,795,109,Lobby
178,208,1233,130,Lobby
178,22,1186,217,Lobby
178,29,1201,129,Lobby
178,246,25,464,Escalator
179,3,470,102,Entrance
179,5,725,218,Lobby
179,7,495,60,Entrance
179,12,797,303,Lobby
179,15,589,40,Entrance
179,16,560,40,Entrance
179,19,383,561,Escalator
179,20,643,466,Exit
179,28,650,370,Exit
179,36,933,59,Lobby
179,38,241,356,Entrance
179,32,1051,154,Lobby
179,34,365,433,Escalator
179,33,1242,391,Exit
179,94,705,317,Lobby
179,100,619,177,Entrance
179,149,856,331,Lobby
179,44,281,374,Escalator
179,21,61,115,Entrance
179,159,490,398,Escalator
179,140,163,649,Escalator
179,167,327,45,Entrance
179,135,155,68,Entrance
179,213,795,108,Lobby
179,208,1234,131,Lobby
179,22,1187,220,Lobby
179,29,1202,130,Lobby
179,246,26,465,Escalator
180,3,470,100,Entrance
180,5,726,216,Lobby
180,7,495,58,Entrance
180,12,798,304,Lobby
180,15,589,39,Entrance
180,16,560,40,Entrance
180,19,384,562,Escalator
180,20,644,469,Exit
180,28,651,371,Exit
180,36,933,59,Lobby
180,38,241,355,Entrance
180,32,1051,153,Lobby
180,34,364,435,Escalator
180,33,1243,392,Exit
180,94,705,316,Lobby
180,100,619,179,Entrance
180,149,857,329,Lobby
180,44,281,375,Escalator
180,21,61,115,Entrance
180,159,489,397,Escalator
180,140,166,654,Escalator
180,167,330,45,Entrance
180,135,155,68,Entrance
180,213,796,105,Lobby
180,208,1235,132,Lobby
180,22,1188,222,Lobby
180,29,1203,130,Lobby
180,246,27,466,Escalator
181,3,470,99,Entrance
181,5,725,214,Lobby
181,7,495,57,Entrance
181,12,798,305,Lobby
181,15,589,39,Entrance
181,16,560,39,Entrance
181,19,384,563,Escalator
181,20,644,472,Exit
181,28,652,373,Exit
181,36,933,59,Lobby
181,38,241,355,Entrance
181,32,1051,152,Lobby
181,34,363,440,Escalator
181,33,1244,396,Exit
181,94,705,314,Lobby
181,100,619,181,Entrance
181,149,857,327,Lobby
181,44,283,376,Escalator
181,21,61,115,Entrance
181,159,489,396,Escalator
181,140,169,656,Escalator
181,167,333,45,Entrance
181,135,155,68,Entrance
181,213,796,104,Lobby
181,208,1235,133,Lobby
181,22,1188,224,Lobby
181,29,1204,131,Lobby
181,246,28,467,Escalator
182,3,470,98,Entrance
182,5,725,212,Lobby
182,7,495,54,Entrance
182,12,799,306,Lobby
182,15,588,38,Entrance
182,16,560,39,Entrance
182,19,384,564,Escalator
182,20,643,479,Exit
182,28,653,378,Exit
182,36,933,59,Lobby
182,38,241,355,Entrance
182,32,1051,151,Lobby
182,34,363,445,Escalator
182,33,1245,403,Exit
182,94,704,309,Lobby
182,100,619,185,Entrance
182,149,857,321,Lobby
182,44,283,376,Escalator
182,21,60,115,Entrance
182,159,489,393,Escalator
182,140,170,658,Escalator
182,167,336,45,Entrance
182,135,155,69,Entrance
182,213,798,102,Lobby
182,208,1236,135,Lobby
182,22,1188,224,Lobby
182,29,1204,133,Lobby
182,246,29,467,Escalator
183,3,470,98,Entrance
183,5,725,211,Lobby
183,7,494,53,Entrance
183,12,800,307,Lobby
183,15,589,38,Entrance
183,16,560,39,Entrance
183,19,384,566,Escalator
183,20,644,483,Exit
183,28,654,380,Exit
183,36,933,59,Lobby
183,38,241,355,Entrance
183,32,1050,151,Lobby
183,34,362,449,Escalator
183,33,1245,407,Exit
183,94,704,305,Lobby
183,100,619,187,Entrance
183,149,857,316,Lobby
183,44,281,376,Escalator
183,21,59,116,Entrance
183,159,488,391,Escalator
183,140,170,661,Escalator
183,167,338,46,Entrance
183,135,155,69,Entrance
183,213,799,101,Lobby
183,208,1237,136,Lobby
183,22,1189,225,Lobby
183,29,1204,134,Lobby
183,246,30,467,Escalator
184,3,470,97,Entrance
184,5,725,210,Lobby
184,7,494,52,Entrance
184,12,800,308,Lobby
184,15,590,38,Entrance
184,16,560,39,Entrance
184,19,384,570,Escalator
184,20,643,485,Exit
184,28,654,381,Exit
184,36,933,59,Lobby
184,38,241,354,Entrance
184,32,1049,150,Lobby
184,34,362,452,Escalator
184,33,1246,412,Exit
