frame,person_id,x,y,zone
162,20,633,425,Zone 13
162,28,645,329,Zone 13
162,36,934,59,Zone 4
162,38,244,358,Zone 11
162,32,1057,179,Zone 10
162,34,371,399,Zone 12
162,33,1224,350,Zone 15
162,94,703,346,Zone 13
162,100,625,152,Zone 8
162,149,856,368,Zone 14
162,44,281,373,Zone 12
162,21,63,110,Zone 1
162,159,493,435,Zone 17
162,140,144,593,Zone 21
162,167,290,45,Zone 2
162,135,158,56,Zone 1
162,213,793,126,Zone 4
162,208,1220,119,Zone 5
162,22,1178,191,Zone 10
162,29,1191,117,Zone 5
162,182,319,366,Zone 12
162,246,11,432,Zone 11
163,3,470,126,Zone 2
163,5,730,248,Zone 8
163,7,492,78,Zone 2
163,12,791,263,Zone 9
163,15,588,45,Zone 3
163,16,559,46,Zone 3
163,19,379,515,Zone 17
163,20,633,425,Zone 13
163,28,645,330,Zone 13
163,36,934,59,Zone 4
163,38,244,358,Zone 11
163,32,1057,179,Zone 10
163,34,370,399,Zone 12
163,33,1224,350,Zone 15
163,94,704,345,Zone 13
163,100,625,152,Zone 8
163,149,856,367,Zone 14
163,44,280,373,Zone 12
163,21,63,110,Zone 1
163,159,493,435,Zone 17
163,140,145,593,Zone 21
163,167,291,45,Zone 2
163,135,159,56,Zone 1
163,213,793,126,Zone 4
163,208,1220,119,Zone 5
163,22,1178,192,Zone 10
163,29,1192,118,Zone 5
163,182,319,366,Zone 12
163,246,12,434,Zone 16
163,249,644,347,Zone 13
164,3,470,124,Zone 2
164,5,730,244,Zone 8
164,7,492,78,Zone 2
164,12,791,266,Zone 9
164,15,588,44,Zone 3
164,16,559,46,Zone 3
164,19,379,520,Zone 17
164,20,634,425,Zone 13
164,28,644,332,Zone 13
164,36,935,59,Zone 4
164,38,244,357,Zone 11
164,32,1056,176,Zone 10
164,34,371,400,Zone 12
164,33,1225,351,Zone 15
164,94,704,344,Zone 13
164,100,626,154,Zone 8
164,149,856,366,Zone 14
164,44,280,373,Zone 12
164,21,63,110,Zone 1
164,159,493,433,Zone 17
164,140,147,595,Zone 21
164,167,293,45,Zone 2
164,135,159,56,Zone 1
164,213,795,125,Zone 4
164,208,1222,121,Zone 5
164,22,1179,196,Zone 10
164,29,1194,120,Zone 5
164,182,319,366,Zone 12
164,246,14,437,Zone 16
165,3,470,122,Zone 2
165,5,729,241,Zone 8
165,7,492,77,Zone 2
165,12,791,270,Zone 9
165,15,589,44,Zone 3
165,16,559,46,Zone 3
165,19,378,523,Zone 17
165,20,635,427,Zone 13
165,28,644,334,Zone 13
165,36,935,59,Zone 4
165,38,243,357,Zone 11
165,32,1056,173,Zone 10
165,34,371,401,Zone 12
165,33,1226,352,Zone 15
165,94,704,344,Zone 13
165,100,626,156,Zone 8
165,149,857,366,Zone 14
165,44,279,373,Zone 12
165,21,63,110,Zone 1
165,159,493,432,Zone 12
165,140,149,599,Zone 21
165,167,295,45,Zone 2
165,135,159,56,Zone 1
165,213,795,123,Zone 4
165,208,1223,122,Zone 5
165,22,1179,199,Zone 10
165,29,1195,121,Zone 5
165,182,319,367,Zone 12
165,246,14,439,Zone 16
166,3,470,120,Zone 2
166,5,730,239,Zone 8
166,7,492,76,Zone 2
166,12,792,273,Zone 9
166,15,589,44,Zone 3
166,16,559,46,Zone 3
166,19,378,525,Zone 17
166,20,636,431,Zone 13
166,28,645,336,Zone 13
166,36,935,59,Zone 4
166,38,243,357,Zone 11
166,32,1056,171,Zone 10
166,34,370,403,Zone 12
166,33,1228,353,Zone 15
166,94,704,344,Zone 13
166,100,626,158,Zone 8
166,149,857,365,Zone 14
166,44,279,373,Zone 12
166,21,63,111,Zone 1
166,159,493,432,Zone 12
166,140,151,604,Zone 21
166,167,297,46,Zone 2
166,135,159,56,Zone 1
166,213,796,121,Zone 4
166,208,1224,123,Zone 5
166,22,1179,201,Zone 10
166,29,1196,121,Zone 5
166,182,319,367,Zone 12
166,246,15,441,Zone 16
167,3,469,118,Zone 2
167,5,730,236,Zone 8
167,7,492,75,Zone 2
167,12,792,278,Zone 9
167,15,589,44,Zone 3
167,16,559,46,Zone 3
167,19,377,528,Zone 17
167,20,637,437,Zone 18
167,28,645,340,Zone 13
167,36,935,59,Zone 4
167,38,243,357,Zone 11
167,32,1056,169,Zone 10
167,34,369,409,Zone 12
167,33,1230,359,Zone 15
167,94,705,341,Zone 13
167,100,626,162,Zone 8
167,149,856,363,Zone 14
167,44,280,374,Zone 12
167,21,63,111,Zone 1
167,159,494,430,Zone 12
167,140,153,613,Zone 21
167,167,304,46,Zone 2
167,135,159,57,Zone 1
167,213,796,118,Zone 4
167,208,1226,123,Zone 5
167,22,1180,205,Zone 10
167,29,1197,121,Zone 5
167,182,320,367,Zone 12
167,246,17,439,Zone 16
167,95,830,25,Zone 4
168,3,469,116,Zone 2
168,5,730,235,Zone 8
168,7,492,73,Zone 2
168,12,792,280,Zone 9
168,15,589,44,Zone 3
168,16,559,46,Zone 3
168,19,377,529,Zone 17
168,20,638,441,Zone 18
168,28,645,342,Zone 13
168,36,935,59,Zone 4
168,38,243,357,Zone 11
168,32,1055,168,Zone 10
168,34,368,414,Zone 12
168,33,1230,364,Zone 15
168,94,705,340,Zone 13
168,100,625,164,Zone 8
168,149,856,361,Zone 14
168,44,281,374,Zone 12
168,21,63,111,Zone 1
168,159,494,428,Zone 12
168,140,155,619,Zone 21
168,167,307,47,Zone 2
168,135,159,58,Zone 1
168,213,796,117,Zone 4
168,208,1228,123,Zone 5
168,22,1181,207,Zone 10
168,29,1198,122,Zone 5
168,182,320,367,Zone 12
168,246,17,437,Zone 16
169,3,469,116,Zone 2
169,5,729,235,Zone 8
169,7,492,72,Zone 2
169,12,792,282,Zone 9
169,15,589,44,Zone 3
169,16,559,46,Zone 3
169,19,377,529,Zone 17
169,20,638,445,Zone 18
169,28,645,342,Zone 13
169,36,934,59,Zone 4
169,38,243,358,Zone 11
169,32,1055,168,Zone 10
169,34,367,418,Zone 12
169,33,1231,368,Zone 15
169,94,705,338,Zone 13
169,100,625,166,Zone 8
169,149,855,358,Zone 14
169,44,281,374,Zone 12
169,21,63,111,Zone 1
169,159,495,424,Zone 12
169,140,154,623,Zone 21
169,167,310,48,Zone 2
169,135,159,59,Zone 1
169,213,795,116,Zone 4
169,208,1229,123,Zone 5
169,22,1181,208,Zone 10
169,29,1197,122,Zone 5
169,182,320,367,Zone 12
169,246,17,437,Zone 16
170,3,469,115,Zone 2
170,5,729,235,Zone 8
170,7,492,71,Zone 2
170,12,792,284,Zone 9
170,15,589,44,Zone 3
170,16,559,46,Zone 3
170,19,377,530,Zone 17
170,20,639,450,Zone 18
170,28,645,346,Zone 13
170,36,934,59,Zone 4
170,38,243,358,Zone 11
170,32,1054,167,Zone 10
170,34,367,421,Zone 12
170,33,1231,369,Zone 15
170,94,705,336,Zone 13
170,100,624,167,Zone 8
170,149,855,355,Zone 14
170,44,282,374,Zone 12
170,21,63,112,Zone 1
170,159,496,421,Zone 12
170,140,155,627,Zone 21
170,167,311,48,Zone 2
170,135,159,60,Zone 1
170,213,795,115,Zone 4
170,208,1230,124,Zone 5
170,22,1181,208,Zone 10
170,29,1197,122,Zone 5
170,182,320,367,Zone 12
170,246,18,438,Zone 16
171,3,468,115,Zone 2
171,5,728,235,Zone 8
171,7,492,71,Zone 2
171,12,793,284,Zone 9
171,15,589,44,Zone 3
171,16,559,45,Zone 3
171,19,378,531,Zone 17
171,20,639,453,Zone 18
171,28,645,348,Zone 13
171,36,934,59,Zone 4
171,38,243,358,Zone 11
171,32,1054,167,Zone 10
171,34,367,424,Zone 12
171,33,1232,373,Zone 15
171,94,706,333,Zone 13
171,100,623,168,Zone 8
171,149,855,351,Zone 14
171,44,282,373,Zone 12
171,21,63,112,Zone 1
171,159,496,418,Zone 12
171,140,155,631,Zone 21
171,167,312,47,Zone 2
171,135,159,60,Zone 1
171,213,794,115,Zone 4
171,208,1229,124,Zone 5
171,22,1182,208,Zone 10
171,29,1197,123,Zone 5
171,182,320,366,Zone 12
171,246,18,439,Zone 16
172,3,468,114,Zone 2
172,5,728,234,Zone 8
172,7,492,69,Zone 2
172,12,794,285,Zone 9
172,15,589,43,Zone 3
172,16,559,44,Zone 3
172,19,379,536,Zone 17
172,20,640,455,Zone 18
172,28,645,350,Zone 13
172,36,934,59,Zone 4
172,38,243,358,Zone 11
172,32,1053,166,Zone 10
172,34,367,427,Zone 12
172,33,1233,379,Zone 15
172,94,707,327,Zone 13
172,100,622,169,Zone 8
172,149,855,344,Zone 14
172,44,282,373,Zone 12
172,21,63,113,Zone 1
172,159,496,410,Zone 12
172,140,156,635,Zone 21
172,167,313,47,Zone 2
172,135,158,62,Zone 1
172,213,794,115,Zone 4
172,208,1230,124,Zone 5
172,22,1183,209,Zone 10
172,29,1197,124,Zone 5
172,182,320,367,Zone 12
172,246,19,444,Zone 16
173,3,468,113,Zone 2
173,5,727,233,Zone 8
173,7,492,67,Zone 2
173,12,795,285,Zone 9
173,15,589,43,Zone 3
173,16,559,44,Zone 3
173,19,379,541,Zone 17
173,20,641,456,Zone 18
173,28,645,352,Zone 13
173,36,934,59,Zone 4
173,38,242,358,Zone 11
173,32,1052,166,Zone 10
173,34,366,428,Zone 12
173,33,1233,382,Zone 15
173,94,707,323,Zone 13
173,100,622,170,Zone 8
173,149,854,339,Zone 14
173,44,282,373,Zone 12
173,21,62,112,Zone 1
173,159,496,406,Zone 12
173,140,156,637,Zone 21
173,167,315,46,Zone 2
173,135,158,63,Zone 1
173,213,794,114,Zone 4
173,208,1231,124,Zone 5
173,22,1185,210,Zone 10
173,29,1196,124,Zone 5
173,246,20,447,Zone 16
174,3,468,112,Zone 2
174,5,727,232,Zone 8
174,7,492,67,Zone 2
174,12,795,287,Zone 9
174,15,589,43,Zone 3
174,16,559,43,Zone 3
174,19,379,545,Zone 17
174,20,642,457,Zone 18
174,28,646,355,Zone 13
174,36,933,59,Zone 4
174,38,242,358,Zone 11
174,32,1052,164,Zone 10
174,34,366,428,Zone 12
174,33,1233,384,Zone 15
174,94,707,321,Zone 13
174,100,621,170,Zone 8
174,149,854,337,Zone 14
174,44,283,374,Zone 12
174,21,62,113,Zone 1
174,159,495,403,Zone 12
174,140,157,639,Zone 21
174,167,315,46,Zone 2
174,135,158,64,Zone 1
174,213,794,114,Zone 4
174,208,1231,125,Zone 5
174,22,1185,210,Zone 10
174,29,1197,126,Zone 5
174,246,20,453,Zone 16
175,3,468,112,Zone 2
175,5,726,231,Zone 8
175,7,493,66,Zone 2
175,12,795,287,Zone 9
175,15,589,43,Zone 3
175,16,559,43,Zone 3
175,19,379,547,Zone 17
175,20,642,457,Zone 18
175,28,646,356,Zone 13
175,36,933,59,Zone 4
175,38,242,358,Zone 11
175,32,1052,164,Zone 10
175,34,365,428,Zone 12
175,33,1233,385,Zone 15
175,94,707,320,Zone 13
175,100,621,170,Zone 8
175,149,855,336,Zone 14
175,44,283,374,Zone 12
175,21,62,113,Zone 1
175,159,495,402,Zone 12
175,140,157,640,Zone 21
175,167,316,45,Zone 2
175,135,157,65,Zone 1
175,213,794,114,Zone 4
175,208,1231,126,Zone 5
175,22,1186,210,Zone 10
175,29,1197,126,Zone 5
175,246,21,455,Zone 16
176,3,468,110,Zone 2
176,5,726,228,Zone 8
176,7,493,65,Zone 2
176,12,795,293,Zone 14
176,15,589,42,Zone 3
176,16,559,41,Zone 3
176,19,380,552,Zone 17
176,20,643,458,Zone 18
176,28,646,359,Zone 13
176,36,933,59,Zone 4
176,38,242,358,Zone 11
176,32,1052,162,Zone 10
176,34,365,429,Zone 12
176,33,1235,387,Zone 15
176,94,706,319,Zone 13
176,100,621,171,Zone 8
176,149,854,335,Zone 14
176,44,283,375,Zone 12
176,21,62,114,Zone 1
176,159,494,399,Zone 12
176,140,158,641,Zone 21
176,167,318,45,Zone 2
176,135,157,67,Zone 1
176,213,795,113,Zone 4
176,208,1232,128,Zone 5
176,22,1185,212,Zone 10
176,29,1198,127,Zone 5
176,246,22,458,Zone 16
177,3,469,106,Zone 2
177,5,725,223,Zone 8
177,7,494,62,Zone 2
177,12,795,297,Zone 14
177,15,589,41,Zone 3
177,16,559,41,Zone 3
177,19,381,557,Zone 17
177,20,643,459,Zone 18
177,28,649,363,Zone 13
177,36,933,59,Zone 4
177,38,242,358,Zone 11
177,32,1051,159,Zone 10
177,34,365,430,Zone 12
177,33,1238,389,Zone 15
177,94,706,319,Zone 13
177,100,619,173,Zone 8
177,149,855,334,Zone 14
177,44,282,374,Zone 12
177,21,62,114,Zone 1
177,159,492,398,Zone 12
177,140,159,643,Zone 21
177,167,321,45,Zone 2
177,135,156,68,Zone 1
177,213,795,111,Zone 4
177,208,1233,129,Zone 5
177,22,1186,215,Zone 10
177,29,1199,129,Zone 5
177,246,24,462,Zone 16
178,3,470,103,Zone 2
178,5,725,220,Zone 8
178,7,494,61,Zone 2
178,12,796,301,Zone 14
178,15,589,40,Zone 3
178,16,560,40,Zone 3
178,19,382,560,Zone 17
178,20,643,462,Zone 18
178,28,649,368,Zone 13
178,36,933,59,Zone 4
178,38,241,356,Zone 11
178,32,1051,157,Zone 10
178,34,365,431,Zone 12
178,33,1240,389,Zone 15
178,94,705,318,Zone 13
178,100,619,175,Zone 8
178,149,855,332,Zone 14
178,44,281,374,Zone 12
178,21,62,114,Zone 1
178,159,491,398,Zone 12
178,140,160,645,Zone 21
178,167,324,45,Zone 2
178,135,156,68,Zone 1
178,213,795,109,Zone 4
178,208,1233,130,Zone 5
178,22,1186,217,Zone 10
178,29,1201,129,Zone 5
178,246,25,464,Zone 16
179,3,470,102,Zone 2
179,5,725,218,Zone 8
179,7,495,60,Zone 2
179,12,797,303,Zone 14
179,15,589,40,Zone 3
179,16,560,40,Zone 3
179,19,383,561,Zone 17
179,20,643,466,Zone 18
179,28,650,370,Zone 13
179,36,933,59,Zone 4
179,38,241,356,Zone 11
179,32,1051,154,Zone 10
179,34,365,433,Zone 17
179,33,1242,391,Zone 15
179,94,705,317,Zone 13
179,100,619,177,Zone 8
179,149,856,331,Zone 14
179,44,281,374,Zone 12
179,21,61,115,Zone 1
179,159,490,398,Zone 12
179,140,163,649,Zone 21
179,167,327,45,Zone 2
179,135,155,68,Zone 1
179,213,795,108,Zone 4
179,208,1234,131,Zone 5
179,22,1187,220,Zone 10
179,29,1202,130,Zone 5
179,246,26,465,Zone 16
180,3,470,100,Zone 2
180,5,726,216,Zone 8
180,7,495,58,Zone 2
180,12,798,304,Zone 14
180,15,589,39,Zone 3
180,16,560,40,Zone 3
180,19,384,562,Zone 17
180,20,644,469,Zone 18
180,28,651,371,Zone 13
180,36,933,59,Zone 4
180,38,241,355,Zone 11
180,32,1051,153,Zone 10
180,34,364,435,Zone 17
180,33,1243,392,Zone 15
180,94,705,316,Zone 13
180,100,619,179,Zone 8
180,149,857,329,Zone 14
180,44,281,375,Zone 12
180,21,61,115,Zone 1
180,159,489,397,Zone 12
180,140,166,654,Zone 21
180,167,330,45,Zone 2
180,135,155,68,Zone 1
180,213,796,105,Zone 4
180,208,1235,132,Zone 5
180,22,1188,222,Zone 10
180,29,1203,130,Zone 5
180,246,27,466,Zone 16
181,3,470,99,Zone 2
181,5,725,214,Zone 8
181,7,495,57,Zone 2
181,12,798,305,Zone 14
181,15,589,39,Zone 3
181,16,560,39,Zone 3
181,19,384,563,Zone 17
181,20,644,472,Zone 18
181,28,652,373,Zone 13
181,36,933,59,Zone 4
181,38,241,355,Zone 11
181,32,1051,152,Zone 10
181,34,363,440,Zone 17
181,33,1244,396,Zone 15
181,94,705,314,Zone 13
181,100,619,181,Zone 8
181,149,857,327,Zone 14
181,44,283,376,Zone 12
181,21,61,115,Zone 1
181,159,489,396,Zone 12
181,140,169,656,Zone 21
181,167,333,45,Zone 2
181,135,155,68,Zone 1
181,213,796,104,Zone 4
181,208,1235,133,Zone 5
181,22,1188,224,Zone 10
181,29,1204,131,Zone 5
181,246,28,467,Zone 16
182,3,470,98,Zone 2
182,5,725,212,Zone 8
182,7,495,54,Zone 2
182,12,799,306,Zone 14
182,15,588,38,Zone 3
182,16,560,39,Zone 3
182,19,384,564,Zone 17
182,20,643,479,Zone 18
182,28,653,378,Zone 13
182,36,933,59,Zone 4
182,38,241,355,Zone 11
182,32,1051,151,Zone 10
182,34,363,445,Zone 17
182,33,1245,403,Zone 15
182,94,704,309,Zone 13
182,100,619,185,Zone 8
182,149,857,321,Zone 14
182,44,283,376,Zone 12
182,21,60,115,Zone 1
182,159,489,393,Zone 12
182,140,170,658,Zone 21
182,167,336,45,Zone 2
182,135,155,69,Zone 1
182,213,798,102,Zone 4
182,208,1236,135,Zone 5
182,22,1188,224,Zone 10
182,29,1204,133,Zone 5
182,246,29,467,Zone 16
183,3,470,98,Zone 2
183,5,725,211,Zone 8
183,7,494,53,Zone 2
183,12,800,307,Zone 14
183,15,589,38,Zone 3
183,16,560,39,Zone 3
183,19,384,566,Zone 17
183,20,644,483,Zone 18
183,28,654,380,Zone 13
183,36,933,59,Zone 4
183,38,241,355,Zone 11
183,32,1050,151,Zone 10
183,34,362,449,Zone 17
183,33,1245,407,Zone 15
183,94,704,305,Zone 13
183,100,619,187,Zone 8
183,149,857,316,Zone 14
183,44,281,376,Zone 12
183,21,59,116,Zone 1
183,159,488,391,Zone 12
183,140,170,661,Zone 21
183,167,338,46,Zone 2
183,135,155,69,Zone 1
183,213,799,101,Zone 4
183,208,1237,136,Zone 5
183,22,1189,225,Zone 10
183,29,1204,134,Zone 5
183,246,30,467,Zone 16
184,3,470,97,Zone 2
184,5,725,210,Zone 8
184,7,494,52,Zone 2
184,12,800,308,Zone 14
184,15,590,38,Zone 3
184,16,560,39,Zone 3
184,19,384,570,Zone 17
184,20,643,485,Zone 18
184,28,654,381,Zone 13
184,36,933,59,Zone 4
184,38,241,354,Zone 11
184,32,1049,150,Zone 10
184,34,362,452,Zone 17
184,33,1246,412,Zone 15
184,94,704,303,Zone 13
184,100,619,188,Zone 8
184,149,857,312,Zone 14
184,44,280,376,Zone 12
184,21,59,116,Zone 1
184,159,487,388,Zone 12
184,140,169,663,Zone 21
184,167,340,46,Zone 2
184,135,155,69,Zone 1
184,213,799,100,Zone 4
184,208,1238,136,Zone 5
184,22,1189,226,Zone 10
184,29,1205,135,Zone 5
184,246,32,470,Zone 16
185,3,470,97,Zone 2
185,5,725,209,Zone 8
185,7,494,50,Zone 2
185,12,800,310,Zone 14
185,15,590,37,Zone 3
185,16,560,39,Zone 3
185,19,382,574,Zone 17
185,20,642,487,Zone 18
185,28,655,382,Zone 13
185,36,933,59,Zone 4
185,38,241,354,Zone 11
185,32,1049,150,Zone 10
185,34,361,455,Zone 17
185,33,1247,415,Zone 15
185,94,704,299,Zone 13
185,100,620,188,Zone 8
185,149,857,309,Zone 14
185,44,278,376,Zone 12
185,21,59,117,Zone 1
185,159,487,384,Zone 12
185,140,170,664,Zone 21
185,167,341,46,Zone 2
185,135,155,71,Zone 1
185,213,799,100,Zone 4
185,208,1239,136,Zone 5
185,29,1205,135,Zone 5
185,246,33,472,Zone 16
186,3,470,97,Zone 2
186,5,726,209,Zone 8
186,7,494,50,Zone 2
186,12,800,314,Zone 14
186,15,590,37,Zone 3
186,16,560,39,Zone 3
186,19,381,579,Zone 22
186,20,642,488,Zone 18
186,28,655,383,Zone 13
186,36,933,59,Zone 4
186,38,241,354,Zone 11
186,32,1048,149,Zone 10
186,34,361,457,Zone 17
186,33,1246,417,Zone 15
186,94,705,296,Zone 13
186,100,620,189,Zone 8
186,149,857,307,Zone 14
186,44,278,376,Zone 12
186,21,59,117,Zone 1
186,159,486,381,Zone 12
186,140,171,666,Zone 21
186,167,342,46,Zone 2
186,135,155,72,Zone 1
186,213,800,99,Zone 4
186,208,1240,136,Zone 5
186,29,1205,136,Zone 5
186,246,34,476,Zone 16
186,22,1189,229,Zone 10
187,3,470,97,Zone 2
187,5,726,209,Zone 8
187,7,494,50,Zone 2
187,12,799,315,Zone 14
187,15,590,36,Zone 3
187,16,560,39,Zone 3
187,19,381,580,Zone 22
187,20,642,488,Zone 18
187,28,656,383,Zone 13
187,36,933,59,Zone 4
187,38,241,354,Zone 11
187,32,1048,149,Zone 10
187,34,360,458,Zone 17
187,33,1246,418,Zone 15
187,94,705,296,Zone 13
187,100,620,189,Zone 8
187,149,857,307,Zone 14
187,44,278,375,Zone 12
187,21,59,117,Zone 1
187,159,486,379,Zone 12
187,140,171,666,Zone 21
187,167,342,46,Zone 2
187,135,155,72,Zone 1
187,213,800,99,Zone 4
187,208,1240,137,Zone 5
187,29,1205,136,Zone 5
187,246,35,476,Zone 16
187,22,1189,229,Zone 10
188,3,470,94,Zone 2
188,5,726,206,Zone 8
188,7,493,50,Zone 2
188,12,798,322,Zone 14
188,15,591,36,Zone 3
188,16,561,38,Zone 3
188,19,379,588,Zone 22
188,20,641,490,Zone 18
188,28,657,386,Zone 13
188,36,933,59,Zone 4
188,38,241,355,Zone 11
188,32,1047,146,Zone 10
188,34,359,460,Zone 17
188,33,1247,422,Zone 15
188,94,704,294,Zone 13
188,100,620,189,Zone 8
188,149,856,305,Zone 14
188,44,278,375,Zone 12
188,21,58,117,Zone 1
188,159,486,372,Zone 12
188,140,174,669,Zone 21
188,167,344,45,Zone 2
188,135,155,75,Zone 1
188,213,801,99,Zone 4
188,208,1242,137,Zone 5
188,29,1206,138,Zone 5
188,246,38,483,Zone 16
188,22,1189,230,Zone 10
189,3,469,92,Zone 2
189,5,727,204,Zone 8
189,7,493,51,Zone 2
189,12,798,325,Zone 14
189,15,591,36,Zone 3
189,16,561,38,Zone 3
189,19,378,593,Zone 22
189,20,641,492,Zone 18
189,28,658,390,Zone 13
189,36,933,59,Zone 4
189,38,241,355,Zone 11
189,32,1046,145,Zone 10
189,34,358,461,Zone 17
189,33,1247,425,Zone 15
189,94,704,293,Zone 13
189,100,620,190,Zone 8
189,149,856,304,Zone 14
189,44,278,375,Zone 12
189,21,57,117,Zone 1
189,159,486,368,Zone 12
189,140,177,671,Zone 21
189,167,345,44,Zone 2
189,135,155,76,Zone 1
189,213,802,98,Zone 4
189,208,1243,137,Zone 5
189,29,1207,138,Zone 5
189,246,40,488,Zone 16
189,22,1189,230,Zone 10
190,3,469,89,Zone 2
190,5,729,202,Zone 8
190,7,493,50,Zone 2
190,12,798,327,Zone 14
190,15,591,36,Zone 3
190,16,561,38,Zone 3
190,19,377,596,Zone 22
190,20,641,494,Zone 18
190,28,659,393,Zone 13
190,36,933,58,Zone 4
190,38,241,355,Zone 11
190,32,1045,143,Zone 5
190,34,358,461,Zone 17
190,33,1248,426,Zone 15
190,94,704,293,Zone 13
190,100,620,191,Zone 8
190,149,856,304,Zone 14
190,44,278,375,Zone 12
190,21,57,117,Zone 1
190,159,487,366,Zone 12
190,140,178,673,Zone 21
190,167,347,43,Zone 2
190,135,155,77,Zone 1
190,213,803,97,Zone 4
190,208,1243,138,Zone 5
190,29,1208,138,Zone 5
190,246,43,490,Zone 16
190,22,1190,230,Zone 10
191,3,469,87,Zone 2
191,5,729,200,Zone 8
191,7,493,48,Zone 2
191,12,798,328,Zone 14
191,15,591,36,Zone 3
191,16,561,37,Zone 3
191,19,376,598,Zone 22
191,20,641,497,Zone 18
191,28,660,396,Zone 13
191,36,933,58,Zone 4
191,38,240,355,Zone 11
191,32,1045,140,Zone 5
191,34,358,462,Zone 17
191,33,1249,427,Zone 15
191,94,704,292,Zone 13
191,100,620,192,Zone 8
191,149,854,303,Zone 14
191,44,279,375,Zone 12
191,21,57,117,Zone 1
191,159,487,364,Zone 12
191,140,179,674,Zone 21
191,167,349,44,Zone 2
191,135,155,78,Zone 1
191,213,804,95,Zone 4
191,208,1243,139,Zone 5
191,29,1209,138,Zone 5
191,246,45,491,Zone 16
191,22,1190,232,Zone 10
191,262,539,697,Zone 23
192,3,469,85,Zone 2
192,5,730,197,Zone 8
192,7,493,46,Zone 2
192,12,800,328,Zone 14
192,15,591,36,Zone 3
192,16,561,36,Zone 3
192,19,375,601,Zone 22
192,20,642,505,Zone 18
192,28,661,401,Zone 13
192,36,933,59,Zone 4
192,38,240,354,Zone 11
192,32,1044,137,Zone 5
192,34,357,465,Zone 17
192,33,1250,429,Zone 15
192,94,703,291,Zone 13
192,100,620,195,Zone 8
192,149,853,300,Zone 14
192,44,279,375,Zone 12
192,21,56,117,Zone 1
192,159,487,363,Zone 12
192,140,181,676,Zone 21
192,167,353,45,Zone 2
192,135,155,79,Zone 1
192,213,805,93,Zone 4
192,208,1243,141,Zone 5
192,29,1211,139,Zone 5
192,246,47,492,Zone 16
192,22,1190,234,Zone 10
192,262,538,694,Zone 23
193,3,469,84,Zone 2
193,5,730,195,Zone 8
193,7,493,45,Zone 2
193,12,800,327,Zone 14
193,15,592,35,Zone 3
193,16,561,36,Zone 3
193,19,375,602,Zone 22
193,20,643,510,Zone 18
193,28,662,404,Zone 13
193,36,933,59,Zone 4
193,38,240,354,Zone 11
193,32,1043,135,Zone 5
193,34,357,467,Zone 17
193,33,1251,429,Zone 15
193,94,703,289,Zone 13
193,100,620,197,Zone 8
193,149,852,296,Zone 14
193,44,281,375,Zone 12
193,21,55,117,Zone 1
193,159,487,362,Zone 12
193,140,182,678,Zone 21
193,167,356,45,Zone 2
193,135,155,79,Zone 1
193,213,805,91,Zone 4
193,208,1243,143,Zone 5
193,29,1211,141,Zone 5
193,246,48,493,Zone 16
193,22,1190,236,Zone 10
193,262,536,691,Zone 23
193,266,639,33,Zone 3
194,3,469,83,Zone 2
194,5,730,193,Zone 8
194,7,493,44,Zone 2
194,12,801,328,Zone 14
194,15,592,35,Zone 3
194,16,561,35,Zone 3
194,19,375,604,Zone 22
194,20,643,514,Zone 18
194,28,663,408,Zone 13
194,36,933,59,Zone 4
194,38,240,356,Zone 11
194,32,1042,134,Zone 5
194,34,357,472,Zone 17
194,33,1251,431,Zone 15
194,94,703,288,Zone 8
194,100,620,199,Zone 8
194,149,852,292,Zone 14
194,44,281,375,Zone 12
194,21,54,117,Zone 1
194,159,487,361,Zone 12
194,140,182,681,Zone 21
194,167,360,45,Zone 2
194,135,156,79,Zone 1
194,213,805,91,Zone 4
194,208,1244,144,Zone 5
194,29,1211,141,Zone 5
194,246,49,494,Zone 16
194,22,1191,239,Zone 10
194,262,536,689,Zone 23
194,266,639,33,Zone 3
195,3,469,82,Zone 2
195,5,730,193,Zone 8
195,7,493,43,Zone 2
195,12,801,332,Zone 14
195,15,592,35,Zone 3
195,16,562,35,Zone 3
195,19,375,604,Zone 22
195,20,645,518,Zone 18
195,28,663,410,Zone 13
195,36,933,59,Zone 4
195,38,240,356,Zone 11
195,32,1042,133,Zone 5
195,34,356,476,Zone 17
195,33,1251,435,Zone 20
195,94,703,285,Zone 8
195,100,620,202,Zone 8
195,149,851,288,Zone 9
195,44,281,375,Zone 12
195,21,54,117,Zone 1
195,159,488,361,Zone 12
195,140,182,683,Zone 21
195,167,362,45,Zone 2
195,135,156,79,Zone 1
195,213,805,90,Zone 4
195,208,1244,146,Zone 10
195,29,1212,142,Zone 5
195,246,49,496,Zone 16
195,22,1191,241,Zone 10
195,262,535,688,Zone 23
195,266,639,33,Zone 3
196,3,469,82,Zone 2
196,5,730,193,Zone 8
196,7,493,42,Zone 2
196,12,802,335,Zone 14
196,15,592,34,Zone 3
196,16,562,35,Zone 3
196,19,376,605,Zone 22
196,20,646,521,Zone 18
196,28,663,411,Zone 13
196,36,933,59,Zone 4
196,38,240,356,Zone 11
196,32,1041,133,Zone 5
196,34,356,479,Zone 17
196,33,1251,440,Zone 20
196,94,703,282,Zone 8
196,100,620,204,Zone 8
196,149,851,284,Zone 9
196,44,281,374,Zone 12
196,21,53,118,Zone 1
196,159,489,360,Zone 12
196,140,182,685,Zone 21
